reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,emojis,combined,hf_sentiment,hf_sentiment_label
a3185e21-ce4a-4f8b-96a1-c90ee643b75e,Hassana Bello,please try and improve your site but is a little bit helpful,1,0,42.11.0,2022-11-09 09:33:05,42.11.0,,please try and improve your site but is a little bit helpful ,label_2,positive
4d233fbd-c955-4943-9861-3f90786a7750,Bubba HQ,voice quality not good,3,0,42.11.0,2022-11-18 21:04:49,42.11.0,,voice quality not good ,label_0,negative
8d5b3768-f354-4e53-8259-569066564171,Saban Khan,very fantastic experience,5,0,42.11.0,2022-11-26 11:58:55,42.11.0,,very fantastic experience ,label_2,positive
eae2347d-670c-4b81-ab76-0d42a2c4253b,Meena N,excellent,5,0,42.11.0,2022-11-07 08:35:18,42.11.0,,excellent ,label_2,positive
0d03692c-7486-4a65-b85d-1aa949e5146a,E Master,💯,5,0,42.11.0,2022-11-23 13:43:28,42.11.0,💯,💯 💯,label_1,neutral
d486d19a-639e-4e78-8f0d-6bea7d695734,rajneesh sheel,it was good experience for meeting on webex.,5,0,unknown,2022-11-02 05:33:21,unknown,,it was good experience for meeting on webex. ,label_2,positive
079ee96d-6b38-46ea-9342-23e54b7f87f2,Gyan Gupta,have not seen the foolish sw than this. design team must be very inflexible while architecting it.,2,0,42.11.0,2022-11-24 05:33:35,42.11.0,,have not seen the foolish sw than this. design team must be very inflexible while architecting it. ,label_0,negative
92e350da-d6fa-4e14-ac87-843ae3f94fab,Soffi,bad,1,0,42.10.1,2022-11-02 01:07:49,42.10.1,,bad ,label_0,negative
0c676722-dc95-4e46-8129-3e3c55ad8e94,matthew dziewiesz,it was vary good,5,0,42.11.0,2022-11-30 23:30:17,42.11.0,,it was vary good ,label_2,positive
68133095-0457-4681-9ec8-9c8480207440,Paul Lahaie,difficulty with sound. switched to laptop to attend meeting.,3,0,42.11.0,2022-11-16 21:29:51,42.11.0,,difficulty with sound. switched to laptop to attend meeting. ,label_1,neutral
a9db1415-fd34-4f56-bbfe-b0f3027170dd,Nyambu Mwaura,poor while using network,1,0,42.11.0,2022-11-09 09:40:31,42.11.0,,poor while using network ,label_0,negative
4d708427-4e7c-4793-a6d0-7e459c17f7ae,Aditi Singh,very good,4,0,42.11.0,2022-11-18 02:30:53,42.11.0,,very good ,label_2,positive
1ee2f5fe-024e-4204-b593-ee24bcd77657,Riza Fernandez,good,5,0,unknown,2022-11-04 16:08:22,unknown,,good ,label_2,positive
96e04781-0ee5-4bea-8b63-72910a942a20,Abi Fari,good apps,5,0,42.11.0,2022-11-11 02:36:29,42.11.0,,good apps ,label_2,positive
19d8f6e0-697f-4d90-b924-4644eb8bf072,fred beck,fine,4,0,42.11.0,2022-11-02 17:51:25,42.11.0,,fine ,label_1,neutral
1d775816-2d07-4e79-b215-b900c53bb75f,Tina Denison,i love that i can visit like that.,5,0,42.11.0,2022-11-21 19:52:41,42.11.0,,i love that i can visit like that. ,label_2,positive
b0bb3435-7bcc-45dc-ad17-05e719e53228,saba jalal,good quality without any disturbance,5,0,42.11.0,2022-11-22 14:20:32,42.11.0,,good quality without any disturbance ,label_2,positive
acefc734-0d80-48bf-b173-b86faa179b52,mehul prajapati,good,5,0,42.11.0,2022-11-28 07:28:05,42.11.0,,good ,label_2,positive
812b99cb-405d-404e-9da7-c0dc07235c93,Allison Young,perfect audio & video,5,0,42.11.0,2022-11-14 18:36:39,42.11.0,,perfect audio & video ,label_2,positive
0c7e6120-c667-42c1-b870-51a37040f7d4,Unique F.H,awful experience. keep getting kicked out of meetings and apologizing for this ridiculous reason! how long it really takes to solve this issue? there are thousands of people commented the same thing!,1,0,42.11.0,2022-11-08 06:53:20,42.11.0,,awful experience. keep getting kicked out of meetings and apologizing for this ridiculous reason! how long it really takes to solve this issue? there are thousands of people commented the same thing! ,label_0,negative
7f0d6fb3-44f5-4e29-847a-afd937c3628e,haritha sista,no audio,2,0,42.11.0,2022-11-30 11:59:59,42.11.0,,no audio ,label_1,neutral
6c36b365-ee34-4155-8644-84ef51c31769,Joel Mzembe,excellent interactive application.,5,0,42.11.0,2022-11-09 11:25:07,42.11.0,,excellent interactive application. ,label_2,positive
d14a44c6-e37b-44fe-ad17-6adefae135d6,Nandhakumar Ramamoorthy,good and user friendly,4,0,42.11.0,2022-11-02 12:01:02,42.11.0,,good and user friendly ,label_2,positive
cc1de204-7674-4b8f-bb89-9e2f97cd8892,Dharmender Pal,excellent,5,0,42.11.0,2022-11-07 07:37:51,42.11.0,,excellent ,label_2,positive
7aabbbe0-ed7c-435a-81cc-4d7cfa1df619,UMESH KUMAR BEDIA,nice,5,0,42.11.0,2022-11-15 06:27:34,42.11.0,,nice ,label_2,positive
a1bf8259-c772-4c53-96f6-d201e9f78514,Mono Machona,helpful,4,0,42.11.0,2022-11-04 13:22:00,42.11.0,,helpful ,label_2,positive
64c72e81-095f-4137-b8eb-f7440f0a0a06,BIG ZIGG,👍,5,0,42.11.0,2022-11-01 14:30:42,42.11.0,👍,👍 👍,label_2,positive
ec3a7408-5a43-4cd1-b45b-b411dda105e5,Prakash Kumar Jha,excellent,5,0,42.11.0,2022-11-09 12:02:06,42.11.0,,excellent ,label_2,positive
dce31c43-9aab-4f50-90ef-69aad5f5d887,Sandeep Kumar Sharma,excellent app,5,0,42.11.0,2022-11-25 12:51:41,42.11.0,,excellent app ,label_2,positive
78de2915-01bb-4f86-ad08-6fccbd983d16,kris agcaoili,good application,5,0,42.11.0,2022-11-09 07:18:36,42.11.0,,good application ,label_2,positive
da9ac3f6-da13-4182-9cb1-76c26ddec817,Venu G,thank you,5,0,42.11.0,2022-11-14 13:48:28,42.11.0,,thank you ,label_2,positive
3cd9c7cf-6cc5-426b-b786-2b8bef2beb9c,ka kusineros vlog,great,5,0,42.11.0,2022-11-21 13:12:25,42.11.0,,great ,label_2,positive
e6c54752-3221-45fd-870f-9893f9f8196f,philip eromoto,excellent,5,0,42.11.0,2022-11-18 12:18:57,42.11.0,,excellent ,label_2,positive
1955a191-8e4a-49f0-a4da-c000613f7aac,navin jain,good,5,0,42.11.0,2022-11-12 14:36:45,42.11.0,,good ,label_2,positive
1874af09-8278-41b2-ba48-b61fa1f4fda7,C.O.D,it was a good experience.,4,0,42.11.0,2022-11-18 21:21:15,42.11.0,,it was a good experience. ,label_2,positive
255400fa-3880-4789-8b2c-7fde2cb2da09,Charles R. Bell,"audio and video, terrible",1,0,unknown,2022-11-11 17:10:11,unknown,,"audio and video, terrible ",label_0,negative
a6774900-eb9a-46be-abae-3261f45815aa,Andy Wanga,very good.,5,0,42.11.0,2022-11-23 09:15:55,42.11.0,,very good. ,label_2,positive
8fc7ce04-3f3f-4611-ab74-a812e3341011,Francisca Stella,awesome,5,0,42.11.0,2022-11-02 17:00:49,42.11.0,,awesome ,label_2,positive
45d7bd4e-274d-4ef8-ab38-2cdafed75034,Cristina Silva,excelente app,5,0,42.11.0,2022-11-23 21:12:10,42.11.0,,excelente app ,label_1,neutral
7e9c3fb4-d8c1-47b6-bc01-7d65948898f4,Sherri Whiting,this was a virtual jury selection. it worked out very well.,5,0,42.11.0,2022-11-08 17:03:58,42.11.0,,this was a virtual jury selection. it worked out very well. ,label_2,positive
49fafef2-75ca-4afe-af88-250c454867a6,Sunil thorat,good,4,0,unknown,2022-11-15 11:57:41,unknown,,good ,label_2,positive
fc08a0b7-c550-4286-bf48-2ea87db2928b,Josephine Bolwin,"very clear audio, thanks webex",5,0,42.11.0,2022-11-19 03:22:00,42.11.0,,"very clear audio, thanks webex ",label_2,positive
47cb6ad3-49fd-4e46-abcf-9499e8f505e0,Me Likey,doesn't work very well in landscape mode and any shared documents can't be read. makes my phone run hot after a half hour. the quality of the video and audio are great.,4,0,unknown,2022-11-04 03:27:51,unknown,,doesn't work very well in landscape mode and any shared documents can't be read. makes my phone run hot after a half hour. the quality of the video and audio are great. ,label_0,negative
8982f305-a569-4855-99df-4b61ae9c7b95,Rajeev Shandilya,amazing...,5,0,42.11.0,2022-11-29 12:19:40,42.11.0,,amazing... ,label_2,positive
1a354223-4f41-4f37-8d6f-97682a0dd9a0,Abhishek Parmar,good,5,0,unknown,2022-11-14 09:50:37,unknown,,good ,label_2,positive
bfcf59e3-95ec-4d57-b862-986c3566b72d,rajeshkallingal k c,excellent,5,0,42.7.1,2022-11-02 05:51:56,42.7.1,,excellent ,label_2,positive
719a5280-9777-42b4-b936-0045daef9baf,Kajal Sahu,good,1,0,42.11.0,2022-11-08 07:11:16,42.11.0,,good ,label_2,positive
90e90f5f-683d-4eb4-b717-166f30897a8e,Eric,excellent,5,1,42.11.0,2022-11-22 20:25:59,42.11.0,,excellent ,label_2,positive
35bd59c7-972c-4d03-9c8b-ba0a8645d11b,MgregT,great,5,0,42.11.0,2022-11-23 02:32:52,42.11.0,,great ,label_2,positive
1db61b9d-1a56-4721-9f41-cb98e0faa634,Muthadi Subhash,good,5,0,42.11.0,2022-11-14 09:43:17,42.11.0,,good ,label_2,positive
548ab6d0-aa28-40c9-85fc-54701a0df169,Jackie Russell,drops video feed frequently.,3,0,42.11.0,2022-11-03 15:50:38,42.11.0,,drops video feed frequently. ,label_1,neutral
fceddc89-2290-4d37-9dac-fd2023167df3,Desmond Chiemezie Ugwuanyi,clear audio reception,5,0,42.11.0,2022-11-08 15:36:28,42.11.0,,clear audio reception ,label_1,neutral
01112cee-c7cf-484e-b111-7ee73978dbfe,Audrey Blackmore,i enjoyed taking the broward county peace class on webex,5,0,42.11.0,2022-11-12 16:43:27,42.11.0,,i enjoyed taking the broward county peace class on webex ,label_2,positive
c26317ef-4036-4dcf-8652-02a3f4f01d1f,Vbsiliptos enterprises,good,3,0,42.11.0,2022-11-10 09:35:49,42.11.0,,good ,label_2,positive
a3ae88d3-7e4d-400f-a028-5b54914fe02e,Eugeniah Winterson,"awesome conference app,excellent sound and navigational tools",5,0,42.11.0,2022-11-03 22:38:36,42.11.0,,"awesome conference app,excellent sound and navigational tools ",label_2,positive
ca54ad87-567e-4e71-ba5a-8f908a4cb372,Yomi Newton,user friendly,5,0,42.11.0,2022-11-17 12:08:58,42.11.0,,user friendly ,label_2,positive
1e06f1f2-1765-4f67-8408-d21daec3f2b8,Gill,had problems maintaining video because of bandwidth issues,3,0,42.11.0,2022-11-10 04:39:40,42.11.0,,had problems maintaining video because of bandwidth issues ,label_0,negative
34980c06-6452-43f3-91e7-fd3b9f4a2df9,Jazmyn Young,great quality,5,0,42.11.0,2022-11-22 02:08:14,42.11.0,,great quality ,label_2,positive
13437808-ac3e-4699-9351-be168ac883a5,Rajendra Verma,good,5,0,unknown,2022-11-24 16:33:12,unknown,,good ,label_2,positive
f06f7021-e8f5-4da1-b8c4-563774944d7a,teognis ruiz,good service...thanks..,5,0,42.10.1,2022-11-07 17:02:10,42.10.1,,good service...thanks.. ,label_2,positive
95c251d9-6567-441c-b894-11da7c7f3d9a,Kush Roy,good,3,0,unknown,2022-11-04 10:22:31,unknown,,good ,label_2,positive
c2eb4f98-93e1-441e-b2d5-1eb0534772ce,Sultan AlZaabi,"fantastic app, the sound is clear and the video is clear, but sometimes it come so slow so you need to work on the app to make it less weight and fast.",5,2,42.11.0,2022-11-21 05:22:28,42.11.0,,"fantastic app, the sound is clear and the video is clear, but sometimes it come so slow so you need to work on the app to make it less weight and fast. ",label_2,positive
8c362b0b-7f38-4653-8607-18ce33f77f1c,Murni Hartini Jais,the sound is interrupted,3,0,42.11.0,2022-11-29 01:56:00,42.11.0,,the sound is interrupted ,label_0,negative
b8d5509e-bbc9-44f9-a6bb-7968cec3332a,Silvija Batos,🙏📚🙏,5,0,42.11.0,2022-11-19 20:25:27,42.11.0,🙏📚🙏,🙏📚🙏 🙏📚🙏,label_1,neutral
ae4e8ab0-f542-4ca2-885e-4af2da085571,Shonaal A Lulla,very hard to use,1,0,42.11.0,2022-11-25 09:43:45,42.11.0,,very hard to use ,label_0,negative
37f7663b-b8da-499f-85a8-2d5909f1aff4,Madhu P,its marvelous,5,0,42.11.0,2022-11-02 14:55:45,42.11.0,,its marvelous ,label_2,positive
b83f3c2c-6b36-4f1b-ae64-4f33cd70d361,Mr. Kz3,can't install at all,1,0,42.4.1,2022-11-18 16:35:56,42.4.1,,can't install at all ,label_0,negative
9b0f5290-022c-42dc-b796-08a152eaf300,Rahul GaikwaD,good,5,0,unknown,2022-11-05 06:27:07,unknown,,good ,label_2,positive
b06c2bb8-5e46-45f9-b3b1-b4850ec501a1,Elaine Mouat,fantastic meeting with people across the world.,5,0,42.11.0,2022-11-23 21:35:58,42.11.0,,fantastic meeting with people across the world. ,label_2,positive
66f24533-fc7c-4032-b370-82661277ef1b,mateen ali,good,4,0,42.11.0,2022-11-21 07:02:48,42.11.0,,good ,label_2,positive
9ad8d501-a342-4cc8-a8f0-ce931fa97cae,Thomas Muriithi,perfect,5,0,42.11.0,2022-11-16 06:30:12,42.11.0,,perfect ,label_2,positive
f3c493a6-68d4-499a-9775-a29516c60f8a,Prem Raj,excellent app,5,0,42.11.0,2022-11-11 06:29:52,42.11.0,,excellent app ,label_2,positive
0178d0fe-afe3-4766-a45c-1c53bcc22a66,Roy Lester,initial experience with application and best of all it worked.,5,0,42.11.0,2022-11-18 01:40:33,42.11.0,,initial experience with application and best of all it worked. ,label_2,positive
7dcb0a14-c7c5-4476-8fcb-2ef03bd2b435,Tassawar Hussain,good application for online meeting,5,0,42.11.0,2022-11-30 19:05:12,42.11.0,,good application for online meeting ,label_2,positive
c6476797-a9ea-4278-8de8-1f93b6df1127,Lyriiciik CorVinus,👍👍,5,0,42.11.0,2022-11-17 16:25:38,42.11.0,👍👍,👍👍 👍👍,label_2,positive
ad2038d9-c005-4fed-871a-45e99b621617,Carol Carolyn,first time. good.,4,0,42.11.0,2022-11-05 13:54:12,42.11.0,,first time. good. ,label_2,positive
9d355997-6941-483e-bfae-7ea035009822,Dr. Anand Kumar,good,5,0,42.11.0,2022-11-11 10:49:58,42.11.0,,good ,label_2,positive
5278bd77-db9b-46a4-b182-98de6680a974,prashant shakya,wow,5,0,42.11.0,2022-11-02 05:50:23,42.11.0,,wow ,label_1,neutral
19a961b0-c371-4317-b45a-edf822ed582e,Pawan Gaikwad,nice work,5,0,42.11.0,2022-11-22 11:20:56,42.11.0,,nice work ,label_2,positive
e9c8c6eb-7c97-446c-9b34-d1138dbf175d,S N Sharma,no voice,1,0,42.11.0,2022-11-24 10:24:00,42.11.0,,no voice ,label_1,neutral
34dcb746-1c3e-4f30-9e7f-d275fa58084c,RK YADAV,very difficult to use,2,0,42.11.0,2022-11-26 07:35:24,42.11.0,,very difficult to use ,label_0,negative
7ec6a62c-41eb-4d51-b6e7-71cc9d874ff6,Jayram Ray,too slow while opening..alwaya miss the starting portions of meeting.,1,0,42.11.0,2022-11-17 11:39:10,42.11.0,,too slow while opening..alwaya miss the starting portions of meeting. ,label_0,negative
d0e306d6-ef7b-44b0-82bf-e987c8db2eb8,K N MISHRA,excellent,5,0,42.11.0,2022-11-22 11:27:52,42.11.0,,excellent ,label_2,positive
a5062517-008f-4426-9b30-36f951436ffc,ravi kedia,voice breaks and menu navigation is not easy,4,0,unknown,2022-11-07 10:34:40,unknown,,voice breaks and menu navigation is not easy ,label_0,negative
a609cfce-5661-4627-a387-3e3fa91cb1d5,tony renn,clear image and voice,5,0,42.10.1,2022-11-15 21:23:02,42.10.1,,clear image and voice ,label_1,neutral
a6dded48-dd6c-4f89-a01f-47673e78b097,Justin McClenahan,almost 100% working the entire 3.5 hrs running!,4,0,42.11.0,2022-11-10 17:29:19,42.11.0,,almost 100% working the entire 3.5 hrs running! ,label_2,positive
052f6605-25f1-442c-9e26-e7f24c75c393,Y K Gupta,voice quality is very bad every time.,2,0,42.11.0,2022-11-09 10:04:17,42.11.0,,voice quality is very bad every time. ,label_0,negative
2c424afe-6458-45b2-8b42-1086d83ff3c9,Jackie Hill,easy breezy to use,5,0,42.11.0,2022-11-10 18:22:04,42.11.0,,easy breezy to use ,label_2,positive
e9e1f7c4-3aa5-41c6-a3bc-b600d7a19502,PERSEVAL PEREIRA,first time and very good experience,5,0,42.11.0,2022-11-08 14:38:30,42.11.0,,first time and very good experience ,label_2,positive
e56596d0-3978-46ef-ac4c-9c3a93eaa811,SOM SHARMA,super,5,0,unknown,2022-11-19 04:21:36,unknown,,super ,label_1,neutral
98c107e5-751d-4bf0-99b8-88d1d9dd44b7,Narasimha Reddy G,excellent 👍👍👍,5,0,42.11.0,2022-11-11 11:31:41,42.11.0,👍👍👍,excellent 👍👍👍 👍👍👍,label_2,positive
9bab1b42-77d5-4aa8-aa45-937180698d0f,Prathmesh Ghag,poor,1,0,42.11.0,2022-11-20 05:16:18,42.11.0,,poor ,label_0,negative
cd8930ea-6c72-47b5-a884-9dc493e76822,rehab alameri,good,3,0,42.11.0,2022-11-18 04:49:19,42.11.0,,good ,label_2,positive
c67142e4-41f5-4f9e-8931-66ee01059532,Kehinde Alase,nice experience,5,0,42.11.0,2022-11-28 13:14:07,42.11.0,,nice experience ,label_2,positive
923d887a-a350-4847-8a01-bc120aec1d8e,AJAY MAILA,servers are very slow such a bad experience,4,0,42.11.0,2022-11-05 14:01:11,42.11.0,,servers are very slow such a bad experience ,label_0,negative
d9e57b17-ae00-4094-8032-367561891e2b,Yash Op,very good,5,0,unknown,2022-11-25 11:16:12,unknown,,very good ,label_2,positive
ddd354cf-789d-4e5e-9a77-cdb180c259ba,MANSURUL YEMEN,amazing,5,0,42.11.0,2022-11-30 06:25:53,42.11.0,,amazing ,label_2,positive
5b409f6d-e027-466d-8b7f-6b9e76a7dd53,R.K. Goyal,excellent,5,0,42.11.0,2022-11-22 11:26:37,42.11.0,,excellent ,label_2,positive
c0058cf7-fde7-4198-a93b-59ebc81919de,Aqbal siddiqui,very useful n informative presentation indeed 👍 it hs bn eye opener for all concerned seriously. more such topics of general interest r solicited 🙏 er aa siddiqui ex ies,5,0,42.11.0,2022-11-22 11:28:15,42.11.0,👍🙏,very useful n informative presentation indeed 👍 it hs bn eye opener for all concerned seriously. more such topics of general interest r solicited 🙏 er aa siddiqui ex ies 👍🙏,label_2,positive
3fa5bf87-5eae-4203-a35a-37076446c93a,Tahir محمد,"this app is ok but audio break... and other futures are better, the session has been short.",4,0,42.11.0,2022-11-17 14:16:44,42.11.0,,"this app is ok but audio break... and other futures are better, the session has been short. ",label_2,positive
3be8fe66-c295-436e-824e-b614a58bc278,Smita Mane,good,2,0,42.11.0,2022-11-16 10:09:46,42.11.0,,good ,label_2,positive
43756264-8612-47c0-b125-4eab0cbd2f4e,Nathan Mondragon,i miss in person court this app is trash for court related matters.,5,0,42.11.0,2022-11-03 23:30:40,42.11.0,,i miss in person court this app is trash for court related matters. ,label_0,negative
11d64f36-bf23-4439-ab8f-66964f0db087,cesar saldana,it works and that's what counts. thank you,4,0,42.11.0,2022-11-30 02:07:25,42.11.0,,it works and that's what counts. thank you ,label_2,positive
619be418-5685-4a3b-bd83-5a7264be1993,Angel Negron,system support excellence,5,0,42.11.0,2022-11-09 17:23:30,42.11.0,,system support excellence ,label_2,positive
9672c0de-2a5e-42c3-9a09-e0ec8f2c80c9,Binoy Pappachan,excellent,5,0,42.11.0,2022-11-04 04:15:10,42.11.0,,excellent ,label_2,positive
8a7bcf89-d240-4050-b51d-b03e67e1f8e3,Jenny Turner,exciting!! enjoyed where his brothers were able to visit with him!! thanks a million!! 💕 🙏,5,0,42.11.0,2022-11-03 21:59:09,42.11.0,💕🙏,exciting!! enjoyed where his brothers were able to visit with him!! thanks a million!! 💕 🙏 💕🙏,label_2,positive
3145c6c5-b0ce-4e9e-8879-d93dff78c16d,Zahoor Iqbal,i hope this is easy use app,5,0,42.10.1,2022-11-06 06:19:37,42.10.1,,i hope this is easy use app ,label_2,positive
d9fea840-ce54-494b-8458-376bf2fb90ef,Narendra Dhruwe,very good app,5,0,42.11.0,2022-11-18 18:51:28,42.11.0,,very good app ,label_2,positive
237a8b88-8f65-41e2-9c29-dd3f4cfc4f64,Joanne Naughton,technology wise.. very necessary for me thanks,5,0,42.11.0,2022-11-10 11:23:26,42.11.0,,technology wise.. very necessary for me thanks ,label_2,positive
407218ad-d006-4f9c-ba2f-5b8348c62756,Alicia Townsend,first time using it..i like how clear and easy it was to use,5,0,42.11.0,2022-11-16 02:45:40,42.11.0,,first time using it..i like how clear and easy it was to use ,label_2,positive
fcd5a162-b6b4-4550-a6af-0f2487ca5be8,Devender Sharma,voice quality was very bad,1,0,42.11.0,2022-11-07 11:56:24,42.11.0,,voice quality was very bad ,label_0,negative
87dfe1cc-8060-430b-83e4-85006651021d,Saket,bad app totally bad,1,0,unknown,2022-11-06 06:29:11,unknown,,bad app totally bad ,label_0,negative
4617b434-4b14-47f0-bcc9-868802e42048,John Fayne,bit slow to start then went ok.,3,0,42.11.0,2022-11-17 11:25:08,42.11.0,,bit slow to start then went ok. ,label_2,positive
a836e524-89bd-438f-b966-462b8d218ca3,Simpika Handique,good experienced,5,0,42.11.0,2022-11-19 11:15:02,42.11.0,,good experienced ,label_2,positive
8752797d-90bb-46f5-9350-8a2b6a668a7d,Valeria Kingshaw,had a bit of trouble login but was able to receive good info.,4,0,42.11.0,2022-11-21 15:43:12,42.11.0,,had a bit of trouble login but was able to receive good info. ,label_2,positive
7bcaa046-3ff2-4744-96df-ceacb36fcf26,bryan lavette,love not having to drive 2 hours to be somewhere,5,0,42.11.0,2022-11-10 22:16:21,42.11.0,,love not having to drive 2 hours to be somewhere ,label_2,positive
b4f8683a-bb70-4e58-a9c9-daa507d5e497,Solomon Kinuthia,"great customer experience, over and beyond expectations",5,0,42.11.0,2022-11-26 05:13:46,42.11.0,,"great customer experience, over and beyond expectations ",label_2,positive
a89f9025-9161-4c76-8c6c-00d738870a8e,winter cardoza,nice application,5,0,42.9.1,2022-11-11 03:15:33,42.9.1,,nice application ,label_2,positive
b61d6c56-8e48-4f10-a707-b579e58444a8,Satish Saini,very good,4,0,42.11.0,2022-11-05 05:57:08,42.11.0,,very good ,label_2,positive
66ce5252-1a38-452e-9878-d91026744ec1,Anas Ghazali,great service,5,0,42.11.0,2022-11-03 15:51:11,42.11.0,,great service ,label_2,positive
3edefabf-fd0a-46af-a387-9aff5f3b74d2,D Wymer,easy to use..,5,0,42.11.0,2022-11-21 15:37:57,42.11.0,,easy to use.. ,label_2,positive
460d1b7b-4b7f-46f2-98af-12f9be9f6122,Trixy Roy,"first time use and it went well. a little difficult learning the navigation at first, but good quality of call/presentation.",4,0,42.11.0,2022-11-03 16:03:56,42.11.0,,"first time use and it went well. a little difficult learning the navigation at first, but good quality of call/presentation. ",label_2,positive
cfa8191f-22ad-4dd6-a667-ffe58d0323f1,Latonya Allen,excellent session as always. i feel so refreshed.,5,0,42.11.0,2022-11-30 20:17:12,42.11.0,,excellent session as always. i feel so refreshed. ,label_2,positive
994bb0d8-7ac2-461b-af43-7437de9fe4ad,Sukanya Mitra,good,5,0,42.11.0,2022-11-07 13:43:25,42.11.0,,good ,label_2,positive
b5ab73c3-5079-48da-80d3-6fdd6e3addaf,Patricia Gomez,great experience...,5,0,42.11.0,2022-11-14 16:15:00,42.11.0,,great experience... ,label_2,positive
5e41a63f-1de0-4801-8dd2-4180e98461bf,Kenneth Stirling,excellent...thank you,5,0,42.11.0,2022-11-15 15:32:11,42.11.0,,excellent...thank you ,label_2,positive
f145df8c-f204-487d-bd47-dc0b28bc9af6,Ian Njuguna,great,5,0,42.11.0,2022-11-22 04:54:30,42.11.0,,great ,label_2,positive
95365e6e-e664-4332-87fa-e783a7d2d311,vikram singh,superb,5,0,42.11.0,2022-11-18 10:00:00,42.11.0,,superb ,label_2,positive
779a25f4-1f1e-43ff-80cd-36b268ee55d0,Adeola,nice app for virtual meetings,5,0,42.11.0,2022-11-15 17:01:01,42.11.0,,nice app for virtual meetings ,label_2,positive
02a71154-6bb7-4ba2-a012-94e8f3e59f65,Narendra Kumar Saranam,voice issue,1,0,42.11.0,2022-11-28 10:49:56,42.11.0,,voice issue ,label_1,neutral
6821da48-21c8-4bae-ba55-2dddb68f441f,Patrick Wilson,very well designed app version that works well samsung os and seamlessly with ms360.,5,0,42.11.0,2022-11-04 02:22:44,42.11.0,,very well designed app version that works well samsung os and seamlessly with ms360. ,label_2,positive
aedbaef8-9125-4bb6-b414-4a17b8525180,pravin gore,excellent,5,0,42.11.0,2022-11-24 09:19:02,42.11.0,,excellent ,label_2,positive
09e117fa-7255-4c15-ac30-fa900ca0acfd,Arthur Lavitt,yep worked the way it was supposed to very satisfied,5,0,42.11.0,2022-11-18 17:38:15,42.11.0,,yep worked the way it was supposed to very satisfied ,label_2,positive
e9ed8e54-7e31-4591-98ab-b17435e9bde7,S. J. Yeshwanth,good.,5,0,unknown,2022-11-07 06:29:05,unknown,,good. ,label_2,positive
8a070771-f3c5-4906-8ac4-f5fbeb181b40,Tapan Chatterjee,fine,5,0,42.11.0,2022-11-17 04:43:01,42.11.0,,fine ,label_1,neutral
bc5070a7-00f3-46bf-8076-cb81225e8574,Rishabh pandey,excellent,5,0,42.11.0,2022-11-17 07:31:12,42.11.0,,excellent ,label_2,positive
8ed04ef7-f65b-42fb-95f7-0da1465c00b7,Rick Morar,zero worst phone conference app under the sun 😡,1,0,42.11.0,2022-11-09 09:01:08,42.11.0,😡,zero worst phone conference app under the sun 😡 😡,label_0,negative
562b8fe1-7838-43b2-8aca-22c452019d6d,Lynn Kincaid,kept losing the sound.,3,0,42.11.0,2022-11-21 16:45:51,42.11.0,,kept losing the sound. ,label_0,negative
c31faf72-6e9d-4b27-94c5-8badcb8452c5,Mike T,frustrating to quit a meeting.,2,0,42.11.0,2022-11-04 12:59:16,42.11.0,,frustrating to quit a meeting. ,label_0,negative
78feef9a-9504-4425-866e-2455aa0d540f,pbk kumud srivastava,v.good.,5,0,42.11.0,2022-11-25 05:30:06,42.11.0,,v.good. ,label_2,positive
77e7ac9d-5139-4dc4-b223-5d44782fec59,Carole Legere (Cc),easy to use. im not tech savvy at all,5,0,42.11.0,2022-11-22 03:00:42,42.11.0,,easy to use. im not tech savvy at all ,label_0,negative
3ab5d954-8017-4374-a198-3900df135eb9,Barbara Stone Luther,screen kept fading to darkness. poor quality.,3,0,42.11.0,2022-11-13 17:01:11,42.11.0,,screen kept fading to darkness. poor quality. ,label_0,negative
2b2a8da5-3ae6-4234-bc28-e3a0872ba758,Pia Maria Cua,choppy audio,2,0,42.11.0,2022-11-11 06:36:38,42.11.0,,choppy audio ,label_1,neutral
ecd2465a-7629-4442-85bf-aae62c4858b9,Esmeralda Votino,good quality 👌,5,0,42.11.0,2022-11-06 19:04:57,42.11.0,👌,good quality 👌 👌,label_2,positive
9c67902a-c32c-4d96-a6ce-2b4f72c044de,prashanth naik,you's fully,5,0,42.11.0,2022-11-18 12:14:18,42.11.0,,you's fully ,label_1,neutral
0e388f28-5845-46d2-8a2d-ea3f7644251f,Abel Chukwuemeka,excellent,5,0,42.11.0,2022-11-18 16:02:31,42.11.0,,excellent ,label_2,positive
0c7021da-1211-4dc7-874b-d86cdac6df93,Bruce Roach,great app!,4,0,42.11.0,2022-11-02 16:14:47,42.11.0,,great app! ,label_2,positive
6a8e9cf3-8e47-41b7-8826-92ab8a32d892,Ephraim Deiseidei,very good. perfect,5,0,42.12.0,2022-12-15 09:49:11,42.12.0,,very good. perfect ,label_2,positive
cdcd6a27-1835-4966-9e3b-27325385af07,Vikesh Toppo,nice experience with webex,5,0,42.11.0,2022-12-02 06:27:50,42.11.0,,nice experience with webex ,label_2,positive
fbf586c5-df5d-40e2-b803-64c686d0853e,Phil Semales,sound quality was bad. video quality was bad. video kept disconecting.,5,0,42.12.0,2022-12-06 16:12:59,42.12.0,,sound quality was bad. video quality was bad. video kept disconecting. ,label_0,negative
